mmap 和普通 read/write 区别？	这题在考什么 考察你是否能把共享状态、同步关系、线程生命周期和异常退出讲清楚。 先用人话理解 这题可以先抓住一句主线：mmap 把文件映射到进程虚拟地址空间，程序像访问内存一样访问文件内容，适合随机访问、大文件、进程共享等场景。普通 read/write 通过系统调用在用户缓冲区和内核页缓存之间复制。mmap 也不是没有拷贝，它减少的是显式 read/write 的数据拷贝和系统调用次数。 map 像有序目录，查找不是最快的平均 O(1)，但顺序稳定，范围查询自然。 原理拆开 - 先找共享状态：哪些数据会被多个线程同时访问。 - 再找同步手段：锁、条件变量、原子、队列、线程封闭。 - 最后说退出和异常：线程怎么停、任务失败怎么办、资源谁释放。 下面是这道题需要掌握的核心内容： 面试回答版： mmap 把文件映射到进程虚拟地址空间，程序像访问内存一样访问文件内容，适合随机访问、大文件、进程共享等场景。普通 read/write 通过系统调用在用户缓冲区和内核页缓存之间复制。mmap 也不是没有拷贝，它减少的是显式 read/write 的数据拷贝和系统调用次数。 易错点： 访问 mmap 区域可能触发缺页异常；文件被截断后继续访问映射区域可能出错。 --- 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，并发问题最终会落到 CPU 缓存一致性、内存可见性、阻塞/唤醒、调度和锁竞争。代码写对优先于追求无锁，除非你能验证性能瓶颈。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：mmap 把文件映射到进程虚拟地址空间，程序像访问内存一样访问文件内容，适合随机访问、大文件、进程共享等场景。普通 read/write 通过系统调用在用户缓冲区和内核页缓存之间复制。mmap 也不是没有拷贝，它减少的是显式 read/write 的数据拷贝和系统调用次数。 易错点 不要只说加锁。面试官通常会继续问虚假唤醒、死锁、退出条件、异常和性能。 面试官可能继续追问 - 如果多个线程同时进来会怎样？ - 如何优雅退出？ - 锁粒度和性能瓶颈在哪里？	并发
TCP 三次握手为什么不是两次？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题属于已经单独写过的核心详解卡。学习时先抓住它解决的问题，再看下面的拆解，不要直接背最后的面试回答。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题的完整学习版解释： 人话理解： 建立连接不是单方面说“我来了”就够了，而是双方都要确认：我能发、我能收、你能发、你能收。三次握手刚好把这些确认补齐。 原理拆开： 1. 客户端发 SYN：服务端知道客户端能发。 2. 服务端发 SYN+ACK：客户端知道服务端能收、能发，也知道自己能发。 3. 客户端发 ACK：服务端知道客户端能收。 同时双方交换初始序列号。 面试回答版： 三次握手用于确认双方收发能力并同步初始序列号。两次握手无法让服务端确认客户端收到了自己的 SYN+ACK，也更容易受历史失效连接请求影响。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
TCP 四次挥手和 TIME_WAIT？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：TCP 是全双工，双方发送方向要分别关闭。主动关闭方发 FIN，对方 ACK；对方数据发完后再发 FIN，主动关闭方 ACK，所以常见是四次。主动关闭方进入 TIME_WAIT，等待 2MSL，目的是确保最后 ACK 能重传，并让旧连接中的延迟报文在网络中消失，避免影响相同四元组的新连接。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： TCP 是全双工，双方发送方向要分别关闭。主动关闭方发 FIN，对方 ACK；对方数据发完后再发 FIN，主动关闭方 ACK，所以常见是四次。主动关闭方进入 TIME_WAIT，等待 2MSL，目的是确保最后 ACK 能重传，并让旧连接中的延迟报文在网络中消失，避免影响相同四元组的新连接。 追问补充： 大量 TIME_WAIT 不一定是错误，要看连接模式和内核参数；服务端如果主动关闭大量短连接，也可能积累 TIME_WAIT。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：TCP 是全双工，双方发送方向要分别关闭。主动关闭方发 FIN，对方 ACK；对方数据发完后再发 FIN，主动关闭方 ACK，所以常见是四次。主动关闭方进入 TIME_WAIT，等待 2MSL，目的是确保最后 ACK 能重传，并让旧连接中的延迟报文在网络中消失，避免影响相同四元组的新连接。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
TCP 如何保证可靠传输？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：TCP 通过序列号、确认应答、超时重传、快速重传、校验和、滑动窗口、流量控制、拥塞控制等机制保证字节流可靠、有序、不重复地交付给应用层。 追问补充： 流量控制保护接收方，核心是接收窗口；拥塞控制保护网络，典型阶段包括慢启动、拥塞避免、快重传、快恢复。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： TCP 通过序列号、确认应答、超时重传、快速重传、校验和、滑动窗口、流量控制、拥塞控制等机制保证字节流可靠、有序、不重复地交付给应用层。 追问补充： 流量控制保护接收方，核心是接收窗口；拥塞控制保护网络，典型阶段包括慢启动、拥塞避免、快重传、快恢复。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：TCP 通过序列号、确认应答、超时重传、快速重传、校验和、滑动窗口、流量控制、拥塞控制等机制保证字节流可靠、有序、不重复地交付给应用层。 追问补充： 流量控制保护接收方，核心是接收窗口；拥塞控制保护网络，典型阶段包括慢启动、拥塞避免、快重传、快恢复。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
TCP 粘包/拆包是什么？怎么解决？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：TCP 是字节流协议，没有消息边界。应用一次 send 的数据，接收方可能分多次收到；多次 send 也可能一次收到，看起来就是拆包/粘包。解决要在应用层设计协议边界：固定长度、分隔符、长度字段、TLV、HTTP chunk 等。 易错点： UDP 有报文边界，但也可能丢包、乱序、截断；TCP 不丢边界是错误说法。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： TCP 是字节流协议，没有消息边界。应用一次 send 的数据，接收方可能分多次收到；多次 send 也可能一次收到，看起来就是拆包/粘包。解决要在应用层设计协议边界：固定长度、分隔符、长度字段、TLV、HTTP chunk 等。 易错点： UDP 有报文边界，但也可能丢包、乱序、截断；TCP 不丢边界是错误说法。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：TCP 是字节流协议，没有消息边界。应用一次 send 的数据，接收方可能分多次收到；多次 send 也可能一次收到，看起来就是拆包/粘包。解决要在应用层设计协议边界：固定长度、分隔符、长度字段、TLV、HTTP chunk 等。 易错点： UDP 有报文边界，但也可能丢包、乱序、截断；TCP 不丢边界是错误说法。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
TCP 和 UDP 区别？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：TCP 面向连接、可靠、有序、字节流，有拥塞控制，适合文件传输、HTTP、数据库连接等可靠性要求高的场景。UDP 无连接、尽力而为、保留报文边界、开销小、延迟低，适合 DNS、实时音视频、游戏、QUIC 底层等场景，可靠性可由应用层按需实现。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： TCP 面向连接、可靠、有序、字节流，有拥塞控制，适合文件传输、HTTP、数据库连接等可靠性要求高的场景。UDP 无连接、尽力而为、保留报文边界、开销小、延迟低，适合 DNS、实时音视频、游戏、QUIC 底层等场景，可靠性可由应用层按需实现。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：TCP 面向连接、可靠、有序、字节流，有拥塞控制，适合文件传输、HTTP、数据库连接等可靠性要求高的场景。UDP 无连接、尽力而为、保留报文边界、开销小、延迟低，适合 DNS、实时音视频、游戏、QUIC 底层等场景，可靠性可由应用层按需实现。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
HTTP 和 HTTPS 区别？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：HTTP 明文传输，HTTPS 是 HTTP over TLS，提供加密、身份认证和完整性保护。HTTPS 握手中客户端验证服务端证书，协商密钥，后续用对称加密传输数据。代价是握手和加解密开销，但现代硬件和 TLS 1.3 已大幅降低。 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： HTTP 明文传输，HTTPS 是 HTTP over TLS，提供加密、身份认证和完整性保护。HTTPS 握手中客户端验证服务端证书，协商密钥，后续用对称加密传输数据。代价是握手和加解密开销，但现代硬件和 TLS 1.3 已大幅降低。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：HTTP 明文传输，HTTPS 是 HTTP over TLS，提供加密、身份认证和完整性保护。HTTPS 握手中客户端验证服务端证书，协商密钥，后续用对称加密传输数据。代价是握手和加解密开销，但现代硬件和 TLS 1.3 已大幅降低。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
HTTP/1.1、HTTP/2、HTTP/3 区别？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：HTTP/1.1 支持长连接和管线化，但队头阻塞问题明显。HTTP/2 基于二进制帧、多路复用、头部压缩、流优先级，在一个 TCP 连接上并发多个流，但仍受 TCP 层队头阻塞影响。HTTP/3 基于 QUIC/UDP，把多路复用和可靠性放在 QUIC，减少 TCP 队头阻塞，并优化连接建立。 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： HTTP/1.1 支持长连接和管线化，但队头阻塞问题明显。HTTP/2 基于二进制帧、多路复用、头部压缩、流优先级，在一个 TCP 连接上并发多个流，但仍受 TCP 层队头阻塞影响。HTTP/3 基于 QUIC/UDP，把多路复用和可靠性放在 QUIC，减少 TCP 队头阻塞，并优化连接建立。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：HTTP/1.1 支持长连接和管线化，但队头阻塞问题明显。HTTP/2 基于二进制帧、多路复用、头部压缩、流优先级，在一个 TCP 连接上并发多个流，但仍受 TCP 层队头阻塞影响。HTTP/3 基于 QUIC/UDP，把多路复用和可靠性放在 QUIC，减少 TCP 队头阻塞，并优化连接建立。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
HTTPS 证书验证大概流程？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：客户端收到服务端证书后，会检查证书链是否能追溯到受信任 CA，证书域名是否匹配，是否过期或被吊销，签名是否有效。验证通过后，握手协商出的密钥才用于后续加密通信。 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： 客户端收到服务端证书后，会检查证书链是否能追溯到受信任 CA，证书域名是否匹配，是否过期或被吊销，签名是否有效。验证通过后，握手协商出的密钥才用于后续加密通信。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：客户端收到服务端证书后，会检查证书链是否能追溯到受信任 CA，证书域名是否匹配，是否过期或被吊销，签名是否有效。验证通过后，握手协商出的密钥才用于后续加密通信。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
DNS 查询过程？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：客户端先查本地 hosts 和缓存，再问本地递归 DNS。递归 DNS 如果没有缓存，会从根 DNS 开始，查询顶级域 DNS、权威 DNS，拿到目标记录后返回给客户端并缓存。记录类型包括 A、AAAA、CNAME、MX、TXT 等。 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： 客户端先查本地 hosts 和缓存，再问本地递归 DNS。递归 DNS 如果没有缓存，会从根 DNS 开始，查询顶级域 DNS、权威 DNS，拿到目标记录后返回给客户端并缓存。记录类型包括 A、AAAA、CNAME、MX、TXT 等。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：客户端先查本地 hosts 和缓存，再问本地递归 DNS。递归 DNS 如果没有缓存，会从根 DNS 开始，查询顶级域 DNS、权威 DNS，拿到目标记录后返回给客户端并缓存。记录类型包括 A、AAAA、CNAME、MX、TXT 等。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
socket 服务端基本流程？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：TCP 服务端通常是 socket 创建 fd，bind 绑定 IP/端口，listen 进入监听，accept 接收连接，之后 read/write 或 recv/send 通信，最后 close。高并发场景会把监听 fd 和连接 fd 设置非阻塞，并用 epoll 管理事件。 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： TCP 服务端通常是 socket 创建 fd，bind 绑定 IP/端口，listen 进入监听，accept 接收连接，之后 read/write 或 recv/send 通信，最后 close。高并发场景会把监听 fd 和连接 fd 设置非阻塞，并用 epoll 管理事件。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：TCP 服务端通常是 socket 创建 fd，bind 绑定 IP/端口，listen 进入监听，accept 接收连接，之后 read/write 或 recv/send 通信，最后 close。高并发场景会把监听 fd 和连接 fd 设置非阻塞，并用 epoll 管理事件。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
Nagle 算法和 TCP_NODELAY？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：Nagle 算法用于减少小包数量：在未收到前一个小包 ACK 前，尽量合并后续小数据。它能提高网络利用率，但可能增加交互延迟。低延迟场景如实时游戏、RPC 小包请求可能设置 TCP_NODELAY 关闭 Nagle。 TCP 只保证一条可靠字节流，不知道你的业务消息从哪里开始、到哪里结束。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： Nagle 算法用于减少小包数量：在未收到前一个小包 ACK 前，尽量合并后续小数据。它能提高网络利用率，但可能增加交互延迟。低延迟场景如实时游戏、RPC 小包请求可能设置 TCP_NODELAY 关闭 Nagle。 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 TCP 的可靠性依赖序列号、ACK、重传、滑动窗口和拥塞控制。应用层看到的是有序字节流，但内核内部维护发送/接收缓冲区和连接状态机。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：Nagle 算法用于减少小包数量：在未收到前一个小包 ACK 前，尽量合并后续小数据。它能提高网络利用率，但可能增加交互延迟。低延迟场景如实时游戏、RPC 小包请求可能设置 TCP_NODELAY 关闭 Nagle。 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
服务端连接数上不去可能查什么？	这题在考什么 考察你是否理解协议边界、连接状态、缓冲区、可靠性和服务端处理流程。 先用人话理解 这题可以先抓住一句主线：从系统限制、程序模型和网络状态排查：ulimit -n、进程 fd 数、listen backlog、SYN backlog、端口耗尽、TIME_WAIT、线程数、内存、epoll 是否 ET 漏读、accept 是否及时、业务处理是否阻塞 IO 线程、数据库/下游是否拖慢。 --- 学习网络题时，可以先区分传输层保证了什么，应用层还需要自己补什么。 原理拆开 - 先说明协议提供什么、不提供什么，例如 TCP 提供字节流可靠传输，但不提供消息边界。 - 再把状态变化讲清楚，例如握手、挥手、缓冲区可读可写。 - 服务端问题要落到非阻塞 IO、缓冲区、超时、背压和连接生命周期。 下面是这道题需要掌握的核心内容： 面试回答版： 从系统限制、程序模型和网络状态排查：ulimit -n、进程 fd 数、listen backlog、SYN backlog、端口耗尽、TIME_WAIT、线程数、内存、epoll 是否 ET 漏读、accept 是否及时、业务处理是否阻塞 IO 线程、数据库/下游是否拖慢。 --- 代码/伪代码示例 代码见原文 底层原理再往下一层 再往下一层看，网络代码的关键是内核 socket 缓冲区、状态机、重传、拥塞控制和应用层协议边界。服务端 bug 常常不是协议不会背，而是缓冲区和状态没处理好。 面试回答版 回答时可以按“三段式”讲： 1. 先给结论，直接回答它是什么或怎么做。 2. 再解释原因，把底层机制或设计动机讲出来。 3. 最后补一个边界，例如什么时候不适用、哪里容易错、工程里怎么验证。 如果只剩 30 秒，可以压缩成：从系统限制、程序模型和网络状态排查：ulimit -n、进程 fd 数、listen backlog、SYN backlog、端口耗尽、TIME_WAIT、线程数、内存、epoll 是否 ET 漏读、accept 是否及时、业务处理是否阻塞 IO 线程、数据库/下游是否拖慢。 --- 易错点 不要把 TCP 当成消息协议。粘包、半包、超时、CLOSE_WAIT 这类问题都要回到连接和缓冲区。 面试官可能继续追问 - 如果读不完/写不完怎么办？ - 超时、断连、半包如何处理？ - 大量连接时瓶颈在哪里？	网络
